STATION,DATE,REPORT_TYPE,SOURCE,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset,WindEquipmentChangeDate
72518014735,2019-06-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",45.0,64.0,49.0,30.12,29.8,55.0,6.7,0.0,-2.1,1.0,77.0,50.0,160.0,23.0,0.00,0,0.0,170.0,17.0,416.0,1934.0,2006-09-08
72518014735,2019-06-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50.0,61.0,69.0,29.85,29.57,55.0,6.6,0.0,-5.4,4.0,65.0,57.0,160.0,20.0,0.06,0,0.0,130.0,13.0,416.0,1934.0,2006-09-08
72518014735,2019-06-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",49.0,61.0,64.0,29.83,29.49,55.0,10.3,0.0,-5.7,4.0,68.0,53.0,270.0,37.0,0.00,0,0.0,280.0,30.0,416.0,1935.0,2006-09-08
72518014735,2019-06-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",49.0,68.0,51.0,29.96,29.66,58.0,7.8,3.0,1.0,0.0,81.0,54.0,170.0,29.0,0.01,0,0.0,170.0,20.0,416.0,1935.0,2006-09-08
72518014735,2019-06-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,66.0,87.0,29.85,29.54,63.0,4.6,1.0,-1.3,0.0,68.0,63.0,170.0,14.0,0.75,0,0.0,170.0,12.0,416.0,1935.0,2006-09-08
72518014735,2019-06-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,71.0,63.0,29.97,29.64,61.0,4.6,6.0,3.5,0.0,80.0,61.0,120.0,14.0,0.00,0,0.0,350.0,12.0,416.0,1936.0,2006-09-08
72518014735,2019-06-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,68.0,81.0,29.93,29.62,63.0,1.6,3.0,0.2,0.0,75.0,60.0,350.0,12.0,0.07,0,0.0,350.0,10.0,416.0,1936.0,2006-09-08
72518014735,2019-06-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,73.0,75.0,29.8,29.51,67.0,8.3,8.0,4.9,0.0,79.0,66.0,180.0,22.0,T,0,0.0,180.0,16.0,417.0,1936.0,2006-09-08
72518014735,2019-06-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66.0,73.0,81.0,29.55,29.26,68.0,8.8,8.0,4.7,0.0,79.0,66.0,180.0,28.0,0.12,0,0.0,180.0,18.0,417.0,1937.0,2006-09-08
72518014735,2019-06-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55.0,69.0,65.0,29.64,29.3,61.0,9.2,4.0,0.4,0.0,78.0,59.0,320.0,26.0,0.26,0,0.0,330.0,18.0,417.0,1937.0,2006-09-08
72518014735,2019-06-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50.0,68.0,52.0,29.88,29.55,58.0,10.1,3.0,-0.8,0.0,80.0,55.0,330.0,33.0,T,0,0.0,340.0,24.0,417.0,1937.0,2006-09-08
72518014735,2019-06-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51.0,70.0,50.0,29.92,29.61,60.0,9.9,5.0,0.9,0.0,84.0,55.0,280.0,29.0,0.00,0,0.0,270.0,23.0,417.0,1937.0,2006-09-08
72518014735,2019-06-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53.0,71.0,51.0,29.85,29.54,61.0,2.9,6.0,1.7,0.0,85.0,56.0,210.0,13.0,0.00,0,0.0,200.0,12.0,418.0,1937.0,2006-09-08
72518014735,2019-06-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,77.0,67.0,29.82,29.5,67.0,5.9,12.0,7.5,0.0,86.0,68.0,180.0,22.0,0.89,0,0.0,340.0,17.0,418.0,1937.0,2006-09-08
72518014735,2019-06-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,74.0,65.0,30.0,29.67,66.0,3.3,9.0,4.3,0.0,87.0,61.0,250.0,23.0,0.05,0,0.0,260.0,17.0,418.0,1938.0,2006-09-08
72518014735,2019-06-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,75.0,57.0,30.12,29.8,65.0,6.1,10.0,5.1,0.0,87.0,63.0,290.0,23.0,0.00,0,0.0,290.0,17.0,419.0,1938.0,2006-09-08
72518014735,2019-06-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,76.0,54.0,30.13,29.82,66.0,3.2,11.0,5.9,0.0,91.0,60.0,300.0,21.0,T,0,0.0,290.0,14.0,419.0,1937.0,2006-09-08
72518014735,2019-06-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,79.0,63.0,29.92,29.64,69.0,6.0,14.0,8.7,0.0,87.0,70.0,300.0,22.0,T,0,0.0,280.0,18.0,420.0,1937.0,2006-09-08
72518014735,2019-06-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,73.0,68.0,29.8,29.48,63.0,7.4,8.0,2.5,0.0,81.0,64.0,30.0,27.0,0.20,0,0.0,30.0,21.0,420.0,1937.0,2006-09-08
72518014735,2019-07-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57.0,73.0,58.0,29.91,29.59,63.0,7.3,8.0,2.3,0.0,85.0,60.0,250.0,22.0,0.00,0,0.0,260.0,17.0,421.0,1937.0,2006-09-08
72518014735,2019-07-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,75.0,66.0,29.81,29.5,66.0,4.5,10.0,4.2,0.0,84.0,65.0,30.0,23.0,T,0,0.0,30.0,16.0,421.0,1937.0,2006-09-08
72518014735,2019-07-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,77.0,59.0,29.87,29.56,68.0,1.6,12.0,6.0,0.0,90.0,63.0,50.0,11.0,0.00,0,0.0,40.0,8.0,422.0,1937.0,2006-09-08
72518014735,2019-07-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,79.0,57.0,30.05,29.75,69.0,3.0,14.0,7.9,0.0,91.0,66.0,160.0,17.0,0.00,0,0.0,170.0,13.0,422.0,1937.0,2006-09-08
72518014735,2019-07-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,81.0,55.0,30.07,29.76,70.0,9.5,16.0,9.8,0.0,92.0,69.0,190.0,24.0,0.00,0,0.0,190.0,17.0,423.0,1936.0,2006-09-08
72518014735,2019-07-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",71.0,83.0,78.0,29.89,29.57,73.0,6.6,18.0,11.6,0.0,92.0,73.0,310.0,35.0,0.50,0,0.0,310.0,25.0,424.0,1936.0,2006-09-08
72518014735,2019-07-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54.0,73.0,53.0,29.96,29.64,62.0,6.8,8.0,1.5,0.0,81.0,64.0,10.0,21.0,0.00,0,0.0,210.0,14.0,424.0,1936.0,2006-09-08
72518014735,2019-07-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52.0,71.0,52.0,29.98,29.67,60.0,3.8,6.0,-0.6,0.0,85.0,57.0,20.0,12.0,0.00,0,0.0,30.0,9.0,425.0,1935.0,2006-09-08
72518014735,2019-07-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55.0,73.0,54.0,30.03,29.72,63.0,1.7,8.0,1.3,0.0,86.0,59.0,220.0,14.0,0.00,0,0.0,220.0,10.0,426.0,1935.0,2006-09-08
72518014735,2019-07-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67.0,79.0,70.0,29.85,29.54,70.0,9.4,14.0,7.2,0.0,86.0,71.0,180.0,27.0,0.01,0,0.0,180.0,21.0,427.0,1934.0,2006-09-08
72518014735,2019-07-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,75.0,68.0,29.76,29.44,68.0,9.9,10.0,3.1,0.0,81.0,69.0,300.0,28.0,0.00,0,0.0,270.0,22.0,428.0,1933.0,2006-09-08
72518014735,2019-07-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,77.0,59.0,29.89,29.58,67.0,5.4,12.0,5.0,0.0,88.0,65.0,250.0,20.0,0.00,0,0.0,270.0,13.0,429.0,1933.0,2006-09-08
72518014735,2019-07-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,78.0,57.0,29.93,29.62,67.0,10.3,13.0,6.0,0.0,86.0,69.0,300.0,30.0,0.00,0,0.0,300.0,24.0,429.0,1932.0,2006-09-08
72518014735,2019-07-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57.0,73.0,58.0,30.04,29.73,63.0,6.4,8.0,0.9,0.0,85.0,60.0,300.0,23.0,0.00,0,0.0,300.0,16.0,430.0,1932.0,2006-09-08
72518014735,2019-07-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",63.0,76.0,63.0,30.0,29.69,68.0,5.5,11.0,3.9,0.0,92.0,60.0,200.0,23.0,0.02,0,0.0,190.0,18.0,431.0,1931.0,2006-09-08
72518014735,2019-07-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",70.0,79.0,82.0,29.92,29.6,72.0,4.2,14.0,6.9,0.0,85.0,73.0,320.0,38.0,0.89,0,0.0,330.0,30.0,432.0,1930.0,2006-09-08
72518014735,2019-07-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",68.0,75.0,80.0,29.92,29.61,70.0,4.7,10.0,2.8,0.0,80.0,70.0,10.0,13.0,0.01,0,0.0,10.0,10.0,433.0,1930.0,2006-09-08
72518014735,2019-07-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",70.0,83.0,69.0,29.84,29.54,73.0,7.1,18.0,10.8,0.0,94.0,72.0,260.0,17.0,0.00,0,0.0,260.0,14.0,434.0,1929.0,2006-09-08
72518014735,2019-07-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",72.0,84.0,70.0,29.8,29.5,75.0,5.7,19.0,11.8,0.0,95.0,72.0,330.0,44.0,0.06,0,0.0,330.0,31.0,435.0,1928.0,2006-09-08
72518014735,2019-07-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",65.0,81.0,60.0,29.79,29.48,70.0,9.1,16.0,8.8,0.0,91.0,71.0,300.0,30.0,0.00,0,0.0,300.0,25.0,436.0,1927.0,2006-09-08
72518014735,2019-07-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,70.0,81.0,29.86,29.55,64.0,5.2,5.0,-2.2,0.0,74.0,66.0,20.0,19.0,1.59,0,0.0,20.0,14.0,436.0,1926.0,2006-09-08
72518014735,2019-07-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,72.0,72.0,29.86,29.54,64.0,5.1,7.0,-0.2,0.0,79.0,65.0,340.0,18.0,0.48,0,0.0,330.0,15.0,437.0,1925.0,2006-09-08
72518014735,2019-07-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57.0,72.0,65.0,30.12,29.79,63.0,2.9,7.0,-0.1,0.0,85.0,59.0,350.0,25.0,T,0,0.0,340.0,20.0,439.0,1923.0,2006-09-08
72518014735,2019-07-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57.0,74.0,58.0,30.25,29.93,64.0,1.2,9.0,1.9,0.0,87.0,60.0,350.0,12.0,0.00,0,0.0,340.0,8.0,440.0,1923.0,2006-09-08
72518014735,2019-07-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,75.0,61.0,30.2,29.9,67.0,4.4,10.0,2.9,0.0,88.0,61.0,170.0,16.0,0.00,0,0.0,170.0,12.0,441.0,1922.0,2006-09-08
72518014735,2019-07-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,81.0,64.0,30.04,29.72,69.0,5.7,16.0,8.9,0.0,90.0,71.0,350.0,29.0,0.08,0,0.0,340.0,25.0,442.0,1920.0,2006-09-08
72518014735,2019-07-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66.0,80.0,67.0,29.96,29.65,71.0,3.4,15.0,8.0,0.0,92.0,67.0,300.0,26.0,0.02,0,0.0,290.0,21.0,443.0,1919.0,2006-09-08
72518014735,2019-07-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",68.0,81.0,70.0,29.95,29.65,72.0,5.8,16.0,9.0,0.0,91.0,71.0,280.0,37.0,0.32,0,0.0,290.0,26.0,444.0,1918.0,2006-09-08
72518014735,2019-07-31T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66.0,73.0,76.0,30.02,29.7,69.0,3.5,8.0,1.1,0.0,81.0,65.0,210.0,13.0,0.01,0,0.0,70.0,10.0,445.0,1917.0,2006-09-08
72518014735,2019-08-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,73.0,66.0,30.1,29.79,65.0,2.4,8.0,1.1,0.0,85.0,61.0,320.0,16.0,0.00,0,0.0,320.0,12.0,446.0,1916.0,2006-09-08
72518014735,2019-08-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,73.0,60.0,30.11,29.8,64.0,2.4,8.0,1.2,0.0,86.0,60.0,330.0,16.0,0.00,0,0.0,70.0,8.0,447.0,1915.0,2006-09-08
72518014735,2019-08-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",65.0,76.0,73.0,29.98,29.67,68.0,5.6,11.0,4.2,0.0,85.0,66.0,200.0,22.0,0.81,0,0.0,200.0,17.0,448.0,1914.0,2006-09-08
72518014735,2019-08-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59.0,73.0,64.0,29.93,29.61,64.0,4.9,8.0,1.3,0.0,84.0,62.0,280.0,22.0,T,0,0.0,280.0,16.0,449.0,1912.0,2006-09-08
72518014735,2019-08-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53.0,69.0,57.0,29.98,29.67,60.0,2.3,4.0,-2.6,0.0,83.0,54.0,180.0,12.0,0.00,0,0.0,130.0,9.0,451.0,1911.0,2006-09-08
72518014735,2019-08-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,74.0,75.0,29.85,29.55,67.0,7.6,9.0,2.4,0.0,84.0,63.0,170.0,30.0,0.17,0,0.0,220.0,22.0,452.0,1910.0,2006-09-08
72518014735,2019-08-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67.0,77.0,78.0,29.77,29.47,69.0,7.6,12.0,5.5,0.0,84.0,69.0,170.0,25.0,0.25,0,0.0,160.0,20.0,453.0,1909.0,2006-09-08
72518014735,2019-08-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,76.0,74.0,29.67,29.37,67.0,7.7,11.0,4.6,0.0,84.0,67.0,290.0,38.0,0.39,0,0.0,280.0,28.0,454.0,1907.0,2006-09-08
72518014735,2019-08-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,73.0,59.0,29.74,29.41,63.0,9.7,8.0,1.7,0.0,81.0,64.0,280.0,30.0,T,0,0.0,270.0,22.0,455.0,1906.0,2006-09-08
72518014735,2019-08-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54.0,67.0,67.0,29.83,29.51,59.0,8.1,2.0,-4.2,0.0,76.0,57.0,290.0,32.0,0.04,0,0.0,330.0,26.0,456.0,1905.0,2006-09-08
72518014735,2019-08-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54.0,67.0,61.0,29.98,29.65,60.0,6.5,2.0,-4.1,0.0,80.0,54.0,310.0,27.0,0.00,0,0.0,270.0,21.0,457.0,1903.0,2006-09-08
72518014735,2019-08-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,71.0,67.0,29.9,29.6,64.0,3.6,6.0,0.0,0.0,86.0,56.0,260.0,17.0,T,0,0.0,190.0,13.0,458.0,1902.0,2006-09-08
72518014735,2019-08-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66.0,74.0,78.0,29.78,29.47,68.0,4.1,9.0,3.1,0.0,81.0,67.0,30.0,25.0,0.38,0,0.0,20.0,18.0,459.0,1900.0,2006-09-08
72518014735,2019-08-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,75.0,60.0,29.87,29.54,64.0,5.1,10.0,4.2,0.0,84.0,66.0,70.0,15.0,0.00,0,0.0,30.0,12.0,500.0,1859.0,2006-09-08
72518014735,2019-08-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",60.0,73.0,66.0,30.0,29.68,64.0,5.0,8.0,2.3,0.0,83.0,62.0,210.0,24.0,0.19,0,0.0,210.0,21.0,501.0,1857.0,2006-09-08
72518014735,2019-08-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",64.0,72.0,79.0,30.01,29.7,67.0,4.6,7.0,1.4,0.0,81.0,63.0,170.0,18.0,0.11,0,0.0,120.0,13.0,502.0,1856.0,2006-09-08
72518014735,2019-08-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67.0,78.0,77.0,29.99,29.68,70.0,8.6,13.0,7.6,0.0,88.0,67.0,330.0,43.0,0.38,0,0.0,320.0,33.0,503.0,1854.0,2006-09-08
72518014735,2019-08-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",67.0,77.0,81.0,29.98,29.67,69.0,4.4,12.0,6.7,0.0,87.0,67.0,300.0,43.0,0.38,0,0.0,300.0,32.0,505.0,1853.0,2006-09-08
72518014735,2019-08-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",66.0,78.0,72.0,29.97,29.65,70.0,5.7,13.0,7.9,0.0,86.0,69.0,260.0,16.0,T,0,0.0,260.0,13.0,506.0,1851.0,2006-09-08
72518014735,2019-08-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,75.0,62.0,30.06,29.75,66.0,2.0,10.0,5.0,0.0,87.0,63.0,190.0,13.0,0.00,0,0.0,200.0,10.0,507.0,1850.0,2006-09-08
72518014735,2019-08-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",68.0,77.0,84.0,29.89,29.6,70.0,6.3,12.0,7.2,0.0,85.0,68.0,290.0,35.0,0.98,0,0.0,290.0,26.0,508.0,1848.0,2006-09-08
72518014735,2019-08-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",62.0,75.0,67.0,29.87,29.54,66.0,7.1,10.0,5.3,0.0,85.0,65.0,320.0,20.0,0.00,0,0.0,330.0,17.0,509.0,1847.0,2006-09-08
72518014735,2019-08-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",54.0,68.0,62.0,30.01,29.68,60.0,4.4,3.0,-1.5,0.0,77.0,58.0,320.0,20.0,0.00,0,0.0,300.0,13.0,510.0,1845.0,2006-09-08
72518014735,2019-08-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52.0,64.0,64.0,30.22,29.88,58.0,6.7,0.0,-5.3,1.0,75.0,53.0,150.0,28.0,0.00,0,0.0,20.0,14.0,511.0,1843.0,2006-09-08
72518014735,2019-08-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",52.0,66.0,60.0,30.3,29.98,59.0,4.9,1.0,-3.1,0.0,77.0,54.0,70.0,19.0,T,0,0.0,50.0,13.0,512.0,1842.0,2006-09-08
72518014735,2019-08-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51.0,65.0,63.0,30.21,29.91,57.0,2.5,0.0,-3.9,0.0,78.0,52.0,110.0,12.0,0.00,0,0.0,120.0,9.0,513.0,1840.0,2006-09-08
72518014735,2019-08-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",55.0,64.0,66.0,30.05,29.75,60.0,7.2,0.0,-4.7,1.0,75.0,53.0,170.0,22.0,0.00,0,0.0,180.0,17.0,514.0,1839.0,2006-09-08
72518014735,2019-08-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,76.0,71.0,29.88,29.57,65.0,8.6,11.0,7.5,0.0,85.0,66.0,290.0,28.0,0.04,0,0.0,310.0,22.0,515.0,1837.0,2006-09-08
72518014735,2019-08-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",57.0,69.0,68.0,29.9,29.57,61.0,5.5,4.0,0.8,0.0,79.0,59.0,290.0,26.0,0.00,0,0.0,290.0,21.0,516.0,1835.0,2006-09-08
72518014735,2019-08-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",56.0,70.0,63.0,29.99,29.66,61.0,7.0,5.0,2.0,0.0,82.0,57.0,310.0,21.0,0.00,0,0.0,330.0,16.0,517.0,1834.0,2006-09-08
72518014735,2019-08-31T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50.0,65.0,57.0,30.24,29.91,57.0,6.1,0.0,-2.7,0.0,76.0,54.0,300.0,25.0,0.00,0,0.0,300.0,18.0,519.0,1832.0,2006-09-08
72518014735,2019-09-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",53.0,63.0,66.0,30.3,30.0,58.0,5.3,0.0,-4.5,2.0,75.0,51.0,170.0,27.0,T,0,0.0,170.0,18.0,520.0,1830.0,2006-09-08
72518014735,2019-09-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",61.0,69.0,81.0,30.02,29.72,63.0,9.1,4.0,1.8,0.0,76.0,62.0,340.0,25.0,0.96,0,0.0,180.0,16.0,521.0,1828.0,2006-09-08
72518014735,2019-09-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",58.0,67.0,70.0,30.02,29.72,62.0,3.1,2.0,0.1,0.0,79.0,55.0,180.0,19.0,0.00,0,0.0,180.0,14.0,522.0,1827.0,2006-09-08
72518014735,2019-09-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",59.0,70.0,68.0,29.9,29.59,64.0,12.1,5.0,3.4,0.0,80.0,59.0,300.0,34.0,0.81,0,0.0,310.0,24.0,523.0,1825.0,2006-09-08
72518014735,2019-09-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51.0,62.0,69.0,30.09,29.78,56.0,2.9,0.0,-4.3,3.0,72.0,52.0,360.0,13.0,0.00,0,0.0,320.0,8.0,524.0,1823.0,2006-09-08
72518014735,2019-09-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51.0,62.0,68.0,29.96,29.66,56.0,4.3,0.0,-4.0,3.0,72.0,52.0,70.0,18.0,0.00,0,0.0,80.0,14.0,525.0,1821.0,2006-09-08
72518014735,2019-09-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",50.0,63.0,63.0,29.82,29.5,56.0,7.1,0.0,-2.7,2.0,73.0,52.0,280.0,26.0,0.00,0,0.0,290.0,21.0,526.0,1820.0,2006-09-08
72518014735,2019-09-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51.0,63.0,67.0,30.05,29.7,56.0,6.6,0.0,-2.3,2.0,73.0,52.0,270.0,23.0,0.00,0,0.0,270.0,18.0,527.0,1818.0,2006-09-08
72518014735,2019-09-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",51.0,61.0,70.0,30.28,29.95,56.0,2.7,0.0,-4.0,4.0,73.0,49.0,340.0,15.0,0.00,0,0.0,330.0,9.0,528.0,1816.0,2006-09-08
